Date	Location	Crop	Soil_Moisture	Temperature_C	Yield_kg_per_hectare
28082021	Haryana	Rice	42.26	33.34	6441.53
16082020	Tamil Nadu	Tomato	26.38	27.99	34996.18
23012024	Uttar Pradesh	Tomato	32.24	24.38	33403.32
18012020	Maharashtra	Onion	20.73	26.86	25981.17
8122023	Bihar	Rice	49.28	32.32	5621.78
4062021	Maharashtra	Onion	25.52	25.73	20841.67
4012023	Bihar	Tomato	25.2	25.16	21158.82
20012023	West Bengal	Potato	36.32	19.32	14615.66
19052023	Haryana	Potato	32.78	22.62	18294.05
30042021	Tamil Nadu	Onion	36.79	31.75	15942.42
20062020	Punjab	Barley	21.27	21.96	2438.4
22052023	Maharashtra	Cucumber	27.1	26.58	14958.78
3072023	Bihar	Barley	24.86	14.14	2286.51
30022022	Uttar Pradesh	Wheat	27.86	22.11	4381.59
30012023	Karnataka	Onion	23.13	22.13	20919.84
9012024	Tamil Nadu	Cucumber	25.89	31.51	14014.02
23072024	Punjab	Tomato	38.07	27.43	33358.25
4062022	West Bengal	Tomato	34.45	34.91	19647.43
10102021	Tamil Nadu	Barley	20.92	19.6	2560.62
16122022	Tamil Nadu	Tomato	37.52	27.16	25131.66
24102020	Maharashtra	Rice	36.47	29.02	3398.75
24012024	Bihar	Wheat	22.47	24.32	3851.39
2042021	Tamil Nadu	Rice	44.15	29.45	3556.77
20122023	West Bengal	Rice	41.8	30.29	2410.24
21052020	West Bengal	Rice	42.96	37.02	4287.57
6112023	Maharashtra	Potato	32.58	20.84	16166.45
22052020	Tamil Nadu	Onion	34.47	22.46	16901.93
17092024	Tamil Nadu	Onion	29.18	33.8	17297.19
8042021	Karnataka	Tomato	33.6	24.55	24045.83
20122020	Maharashtra	Rice	40.21	32.35	6003.94
6072021	West Bengal	Wheat	25.64	26.03	4288.14
27032022	Haryana	Tomato	32.31	30.87	32379.3
20022023	Tamil Nadu	Barley	24.28	25.93	2747.22
10122024	Uttar Pradesh	Potato	29.19	19.59	30417.04
27022024	Punjab	Potato	33.14	17.55	16086.27
24112024	West Bengal	Rice	53.62	36.19	4988.54
24052020	Bihar	Barley	27.01	20.53	3474.93
6032020	Bihar	Rice	42.92	34.03	5009.51
29052024	Haryana	Onion	26.5	27.18	24507.74
2102024	Punjab	Barley	31.3	17.17	2969.99
17072021	Maharashtra	Wheat	24.59	17.84	3439.32
30072023	Haryana	Potato	35.53	23.14	13371.48
22062021	Haryana	Rice	54.41	38.33	3337.24
27052024	West Bengal	Onion	31.77	25.61	27696.81
4102020	Haryana	Wheat	21.83	27.35	3286.31
5092020	Bihar	Rice	40.72	31.23	5998.65
28082022	Uttar Pradesh	Tomato	37.88	28.22	23067.7
11102021	Karnataka	Tomato	26.56	28.4	26871.2
1042021	Uttar Pradesh	Wheat	23.28	15.74	2223.25
20032020	Uttar Pradesh	Tomato	26.84	26.1	36181.86
3082022	Bihar	Rice	33.89	35.57	3822.78
22092023	Tamil Nadu	Wheat	23.71	20.54	2388.58
28122020	West Bengal	Cucumber	35.18	26.48	10975.54
27092023	Maharashtra	Rice	42.59	38.52	4230.99
5072023	Haryana	Wheat	31.85	18.39	2423.9
19112024	Maharashtra	Tomato	25.58	24.19	21685.48
27102024	West Bengal	Potato	27.92	20.07	17243.67
17122020	Maharashtra	Cucumber	32.16	33.33	12116.5
9122022	Uttar Pradesh	Wheat	21.11	18.94	2793.05
11122021	Haryana	Tomato	37.24	29.23	29778.73
10022020	Karnataka	Tomato	42.54	24.56	34760.59
8082022	Uttar Pradesh	Rice	53.45	30.79	4275.02
1122024	West Bengal	Onion	36.19	27.19	19071.45
12082023	Haryana	Tomato	29.09	31.07	22428.03
2122022	West Bengal	Barley	22.32	24.54	2723.19
1042023	Punjab	Cucumber	24.72	31.05	15387.19
29062020	Haryana	Wheat	27.58	23.51	3048.5
8042021	Karnataka	Cucumber	32.78	25.8	14728.55
1112024	Punjab	Onion	28.85	25.44	21941.1
9022020	Uttar Pradesh	Tomato	33.25	28.77	27343.21
2062020	Uttar Pradesh	Rice	38.95	33.9	5234.35
22022022	Uttar Pradesh	Potato	34.46	16.94	22699.88
5122021	Uttar Pradesh	Rice	43.66	27.51	4534.97
4062022	Haryana	Potato	26.74	23.17	16116.17
3122021	Haryana	Potato	27.25	18.63	26241.44
5032022	Uttar Pradesh	Onion	28.51	23.55	22364.76
17052022	Bihar	Barley	27.46	19.18	1946.05
9022023	Haryana	Wheat	34.5	24.38	4122.91
25102022	Punjab	Barley	27.72	23.85	1443.16
17112022	Karnataka	Wheat	27.49	21.9	3371.19
10062022	Tamil Nadu	Cucumber	29.5	34.8	15872.37
8032023	Haryana	Cucumber	24.96	29.33	20116.47
2102023	Maharashtra	Wheat	34.31	27.54	3170.48
5042022	Bihar	Cucumber	25.16	26.75	20394.02
9052023	Bihar	Rice	42.38	35.5	2856.2
28012023	Tamil Nadu	Wheat	26.07	19.68	3349.25
17072022	Uttar Pradesh	Onion	21.45	23.47	18391.14
23032021	West Bengal	Potato	32.57	18.19	22410.13
12012020	Karnataka	Onion	31.53	25.31	23028.76
14122022	Bihar	Rice	47.95	30.7	4236.96
23042023	Tamil Nadu	Tomato	25.83	26.16	23320.77
30092021	Karnataka	Cucumber	35.1	33.35	16177.83
4052022	Bihar	Tomato	38.07	25.54	33124.96
15072021	Haryana	Potato	26.28	19.76	26984.57
5052023	Haryana	Tomato	34.61	29.56	20832.92
15062022	Bihar	Cucumber	27.48	30.91	16980.8
25012020	Bihar	Onion	28.34	26.37	14173.1
27012021	West Bengal	Rice	37.4	35.35	5676.77
18052020	Maharashtra	Potato	35.74	22.7	17810.58
28032021	Tamil Nadu	Cucumber	25.7	35.61	13091.26
8122023	Bihar	Onion	27.29	20.24	16639.19
25022020	Karnataka	Barley	15.58	16.39	2296.63
15012021	Punjab	Onion	20.29	28.07	20979.1
26082023	West Bengal	Cucumber	40.97	33.61	9607.68
16082021	Uttar Pradesh	Wheat	27.56	19.03	2183.55
22092021	Punjab	Tomato	25.69	22.89	26915.49
3112021	Uttar Pradesh	Cucumber	27.59	25.93	19188.25
24032023	Maharashtra	Onion	25.86	26.64	19428.33
20022023	Haryana	Onion	23.2	24.06	22029.31
12092020	Punjab	Wheat	34.15	20.7	4844.09
22112022	Bihar	Cucumber	36.38	23.05	10835.01
10072021	Uttar Pradesh	Cucumber	39.93	29.51	12470.84
15092021	Tamil Nadu	Wheat	25.81	24.78	2509.08
21052024	Haryana	Cucumber	32.05	30.46	20640.96
8082021	Uttar Pradesh	Cucumber	32.89	28.13	23011.71
1082023	Maharashtra	Cucumber	35.79	31.72	17986.66
12092024	Haryana	Rice	39.51	37.92	4502.26
12062022	Haryana	Potato	35.67	25.17	16580.17
13092021	Tamil Nadu	Cucumber	27.04	27.86	17127.95
29122024	Tamil Nadu	Onion	25.94	21.94	14751.79
25122022	Tamil Nadu	Rice	46.2	29.27	3181.23
29062021	Uttar Pradesh	Rice	52.62	34.66	4894.8
5122020	Punjab	Tomato	35.34	23.19	28222.59
13052020	Haryana	Potato	35.15	19.54	21535.67
17052023	Bihar	Cucumber	29.36	31.09	13641.55
10122020	Haryana	Rice	52.03	30.21	5439.4
17112024	Punjab	Onion	21.27	27.18	16115.79
10032021	Punjab	Rice	33.61	34.11	2922.41
16122020	Haryana	Rice	42.33	38.16	2211.84
21122020	Bihar	Potato	33.78	17.14	22333.67
8112024	Punjab	Onion	28.95	26.79	21460.22
16062023	Tamil Nadu	Potato	32.74	26.47	19111.77
16092022	Haryana	Rice	49.78	36.42	2457.79
5092022	Uttar Pradesh	Rice	41.82	34.02	5492.98
7052021	Uttar Pradesh	Barley	23.83	23.55	1603.06
27052020	West Bengal	Wheat	21.23	26.98	4218.18
16092024	West Bengal	Wheat	29.89	19.1	2488.34
14042021	Uttar Pradesh	Onion	19.93	22.71	26657.05
9042022	Haryana	Tomato	36.26	25.59	25948.21
5102020	Maharashtra	Onion	30.0	25.78	27185.26
25022021	Karnataka	Tomato	30.25	24.7	24972.22
29112020	West Bengal	Potato	38.95	21.61	24042.81
2122023	Uttar Pradesh	Barley	18.48	13.25	2481.33
20062024	Punjab	Potato	30.14	22.17	19493.86
20072024	Maharashtra	Barley	24.79	22.66	2956.82
30022024	Bihar	Tomato	35.28	28.24	38402.25
12092020	Bihar	Rice	43.69	35.58	2738.95
13122020	Haryana	Rice	39.49	25.98	3392.67
18082022	Punjab	Onion	28.95	22.99	25200.17
21082020	Maharashtra	Cucumber	27.83	27.8	18176.4
25012024	Punjab	Barley	19.59	15.68	3278.97
21042024	West Bengal	Cucumber	40.18	32.67	18972.73
11042024	Haryana	Barley	19.96	20.1	3666.34
5032020	West Bengal	Cucumber	30.81	34.88	8639.36
21072021	West Bengal	Rice	40.29	32.4	4372.58
25032023	West Bengal	Wheat	32.68	20.97	2342.82
19082020	Tamil Nadu	Wheat	27.66	30.25	1878.98
14052021	Bihar	Wheat	22.1	23.67	2963.48
23062024	West Bengal	Potato	27.44	18.17	20329.67
10082023	Maharashtra	Onion	32.54	18.26	16219.19
8052020	Maharashtra	Tomato	39.14	24.12	18578.32
5042020	Tamil Nadu	Barley	18.1	19.92	3264.88
18062020	Punjab	Rice	45.5	32.53	5764.37
3092023	Haryana	Cucumber	35.84	28.25	18848.24
5122022	Karnataka	Onion	26.56	23.02	13048.95
16042023	Haryana	Potato	36.0	20.55	20198.15
2042022	Maharashtra	Potato	26.11	17.18	20217.78
7122023	Maharashtra	Onion	27.95	29.81	11858.92
29122021	Haryana	Rice	41.49	35.59	2839.97
28072021	Maharashtra	Wheat	31.0	21.76	3189.29
22112024	West Bengal	Tomato	35.5	29.91	28508.74
14092020	Karnataka	Potato	32.22	22.29	23013.42
25092020	Punjab	Cucumber	31.85	32.42	10711.59
17062024	Karnataka	Rice	54.08	38.6	4414.98
18122024	Tamil Nadu	Wheat	27.7	22.27	3620.37
21042024	Maharashtra	Potato	41.13	20.6	28854.54
26102022	Uttar Pradesh	Onion	34.37	22.86	23939.77
2032022	Karnataka	Wheat	25.37	27.82	2155.28
30102021	Uttar Pradesh	Tomato	27.29	30.77	29037.0
10122020	West Bengal	Onion	30.08	33.76	12287.94
6092024	Uttar Pradesh	Cucumber	36.0	33.32	8151.83
16102021	Haryana	Wheat	29.0	24.47	3974.88
23072023	Haryana	Rice	49.59	27.65	4168.55
26092022	Punjab	Tomato	38.69	25.11	29571.7
25122021	Tamil Nadu	Barley	20.48	23.08	3495.53
9072022	Karnataka	Tomato	32.88	32.43	27335.72
14082023	Bihar	Onion	26.23	22.42	16624.62
22062021	Uttar Pradesh	Onion	25.88	20.38	13440.54
19032024	Punjab	Tomato	35.91	25.49	32850.78
28052023	Uttar Pradesh	Potato	34.08	22.52	17887.51
17102020	Bihar	Tomato	27.39	32.1	20283.0
11052024	Karnataka	Potato	25.75	19.89	19288.08
8102023	Bihar	Onion	32.83	21.41	22482.48
30122023	Karnataka	Cucumber	37.7	31.37	12006.22
15092021	Maharashtra	Tomato	33.41	29.4	32555.83
22062023	West Bengal	Barley	22.24	14.33	2074.58
10052022	Punjab	Cucumber	34.47	33.05	8837.69
29052020	Maharashtra	Barley	29.72	21.73	3374.64
9122022	Bihar	Cucumber	27.09	24.99	17166.22
22082024	Karnataka	Tomato	35.28	27.17	39470.87
26012021	West Bengal	Cucumber	36.75	30.25	11988.76
14052023	Maharashtra	Potato	27.6	20.26	23012.2
19052024	West Bengal	Tomato	30.23	30.7	32542.04
8052022	Tamil Nadu	Onion	27.13	30.25	16795.71
23042020	West Bengal	Potato	23.12	18.23	10547.85
4062024	Tamil Nadu	Tomato	24.47	34.01	31700.73
3052024	Haryana	Onion	28.95	20.28	22121.93
16022022	Haryana	Onion	28.52	26.63	19519.35
6062020	Karnataka	Tomato	37.39	32.47	29970.48
7052024	West Bengal	Potato	38.76	17.4	11999.14
14112023	Tamil Nadu	Cucumber	30.52	26.73	17562.76
7022024	Uttar Pradesh	Rice	50.46	32.08	3824.47
23062020	Bihar	Wheat	32.08	21.4	3612.15
18122022	Bihar	Rice	52.09	27.55	4350.18
5122023	Tamil Nadu	Tomato	26.45	29.53	32137.84
9092024	Punjab	Wheat	23.78	24.52	2828.05
29112024	Maharashtra	Wheat	24.34	26.65	2314.89
22092022	West Bengal	Rice	39.14	36.23	2865.13
22102022	Tamil Nadu	Potato	37.22	20.28	24280.96
18052021	West Bengal	Rice	37.37	34.98	5857.04
4112022	Maharashtra	Barley	25.91	23.57	3441.42
8042021	Bihar	Barley	17.28	17.74	3651.65
4062023	Tamil Nadu	Cucumber	33.35	34.39	16496.93
4062023	Punjab	Tomato	37.59	30.32	36198.28
10042021	Haryana	Barley	20.29	24.45	2794.36
20112024	Haryana	Rice	43.14	28.67	4774.92
26062022	Karnataka	Tomato	29.74	29.86	37736.17
28122021	Maharashtra	Wheat	26.76	18.42	3175.85
27092020	West Bengal	Cucumber	36.33	31.06	21995.92
1072023	Punjab	Wheat	32.86	20.66	3822.28
11042024	Tamil Nadu	Wheat	34.63	27.03	3008.0
20012021	Haryana	Onion	27.24	30.57	13995.23
7062023	Punjab	Rice	36.85	32.4	5516.51
20042020	Bihar	Wheat	30.9	28.19	2905.14
20022022	Uttar Pradesh	Rice	41.49	29.27	2749.81
5112023	Karnataka	Barley	28.04	22.82	3468.62
5032020	Bihar	Tomato	29.38	22.56	19471.96
19122022	Karnataka	Wheat	24.12	25.93	2643.68
19012024	Maharashtra	Potato	38.91	21.23	28360.37
18062021	Haryana	Cucumber	25.89	23.66	8497.58
15042020	Maharashtra	Wheat	23.6	18.23	3435.53
7052024	Karnataka	Barley	27.11	14.9	2488.82
26032022	Karnataka	Barley	27.71	25.88	2526.7
26102021	Karnataka	Potato	35.37	22.12	17113.54
6052020	Tamil Nadu	Cucumber	36.08	35.41	15727.09
13112020	Uttar Pradesh	Potato	37.71	15.98	16734.3
28082024	Tamil Nadu	Cucumber	31.34	27.72	14868.77
22032020	Uttar Pradesh	Rice	47.05	32.13	3900.43
29072022	Tamil Nadu	Cucumber	32.45	30.06	16684.91
5032020	Maharashtra	Rice	36.38	32.91	3642.15
8092023	Bihar	Barley	24.78	21.35	2093.02
3122024	Tamil Nadu	Potato	32.38	24.01	27436.33
17092022	Punjab	Potato	36.3	16.8	19180.52
24102020	Uttar Pradesh	Barley	22.28	13.22	2869.59
24022024	Maharashtra	Tomato	41.35	27.83	28125.31
23082020	West Bengal	Potato	26.5	18.66	20563.12
14122021	Tamil Nadu	Rice	33.03	29.82	3732.66
14112021	Punjab	Wheat	31.12	21.78	3894.42
17112021	Uttar Pradesh	Cucumber	29.81	27.42	21979.36
30112023	Punjab	Tomato	37.72	27.41	38182.14
22072024	Tamil Nadu	Cucumber	27.37	28.08	14662.65
2102021	Uttar Pradesh	Barley	26.42	19.21	3382.69
18052020	Maharashtra	Onion	26.68	26.46	14559.64
4102020	Punjab	Potato	34.7	21.29	19698.41
2122021	West Bengal	Wheat	29.55	18.54	2158.01
6042023	West Bengal	Potato	26.51	22.98	20741.29
28102021	Maharashtra	Onion	31.74	29.44	21325.47
15072021	West Bengal	Wheat	26.96	24.48	2742.79
20102020	Tamil Nadu	Cucumber	33.02	32.78	11499.41
20042024	Maharashtra	Onion	19.56	24.01	24787.22
10032021	Uttar Pradesh	Rice	38.61	34.72	3663.57
1032023	Bihar	Barley	24.35	16.99	3023.74
24052023	Uttar Pradesh	Tomato	38.51	22.73	34121.68
10032024	Tamil Nadu	Rice	40.52	34.63	3460.07
9102020	Karnataka	Potato	25.79	21.94	15950.38
23042022	Bihar	Tomato	33.68	24.2	28293.14
28082021	Tamil Nadu	Rice	44.35	30.05	2344.65
30012020	Karnataka	Onion	31.0	22.25	22803.66
30042020	West Bengal	Wheat	32.58	24.79	3332.92
4092023	Bihar	Tomato	27.84	26.62	41263.08
8112022	Maharashtra	Rice	37.35	37.73	3120.86
13082024	Haryana	Potato	32.13	15.46	10500.0
5032021	Uttar Pradesh	Rice	41.24	25.23	3951.22
21092020	Haryana	Cucumber	31.81	29.79	12252.65
14072022	Tamil Nadu	Potato	26.16	22.57	29214.42
1102024	Karnataka	Onion	22.47	29.95	15754.61
11062021	Punjab	Cucumber	37.29	26.34	16024.54
6022020	Karnataka	Potato	37.15	21.3	28582.39
21032022	West Bengal	Wheat	36.09	24.93	4652.49
5032022	Uttar Pradesh	Potato	26.55	15.96	10521.85
1072024	West Bengal	Onion	19.48	27.34	24811.61
28062022	Uttar Pradesh	Tomato	28.08	32.08	19606.11
9052022	Punjab	Barley	24.99	15.17	1873.73
1112020	Punjab	Wheat	30.42	17.97	3956.97
27032021	Maharashtra	Rice	44.96	29.14	4438.49
18042023	Tamil Nadu	Tomato	30.05	35.62	15203.42
9092023	Maharashtra	Onion	19.99	21.21	15219.39
27072024	Uttar Pradesh	Onion	24.33	23.23	22412.96
30092024	Maharashtra	Rice	36.24	30.79	3945.41
15072021	Bihar	Barley	19.95	17.4	2368.42
18062023	Tamil Nadu	Potato	28.57	22.99	33172.22
29032020	Tamil Nadu	Potato	33.23	26.81	23574.86
21042023	Bihar	Tomato	26.76	24.59	31772.83
15022023	Haryana	Tomato	38.3	29.85	32478.68
18042020	Punjab	Potato	27.42	17.39	16206.79
9082022	Uttar Pradesh	Barley	31.4	16.61	1972.65
28112023	Punjab	Wheat	28.5	25.88	3906.27
19012022	Punjab	Wheat	24.85	25.16	2144.56
17122021	Haryana	Potato	30.61	16.86	15808.9
28062022	Haryana	Barley	22.78	24.64	1977.82
23102024	Tamil Nadu	Potato	27.67	22.87	27952.15
5102020	Tamil Nadu	Onion	24.26	30.75	23082.13
29032022	Uttar Pradesh	Barley	17.99	19.16	2876.12
17062023	Maharashtra	Barley	25.18	23.47	2899.61
7012024	Tamil Nadu	Tomato	28.87	32.24	36808.21
27032020	Bihar	Cucumber	32.29	27.28	21866.21
12092020	Maharashtra	Onion	34.65	27.3	13512.03
4052021	West Bengal	Onion	23.52	26.28	24420.18
29042022	Uttar Pradesh	Tomato	35.35	25.31	29274.61
1032022	Punjab	Wheat	25.62	18.71	1931.73
17082021	Bihar	Cucumber	38.73	31.15	14654.03
1032021	Tamil Nadu	Onion	24.95	32.3	19016.5
25042021	Haryana	Potato	30.89	22.89	15096.8
2102020	Tamil Nadu	Cucumber	29.4	36.69	16444.99
2042022	Uttar Pradesh	Potato	32.85	18.83	13786.32
17082021	Tamil Nadu	Rice	48.17	36.84	5022.39
14112023	Tamil Nadu	Wheat	20.82	22.98	3207.78
5022021	Tamil Nadu	Barley	27.86	23.45	3537.65
4012024	Uttar Pradesh	Potato	27.68	20.38	29720.07
30122024	Bihar	Potato	25.2	17.65	20204.14
12102020	Karnataka	Wheat	22.73	26.69	3212.12
13082024	Haryana	Wheat	32.77	24.23	3605.73
3112021	West Bengal	Onion	20.26	26.41	18745.9
6122023	Bihar	Rice	51.63	31.09	5366.27
19052021	Uttar Pradesh	Wheat	33.12	23.41	2258.33
16042022	West Bengal	Cucumber	32.08	25.91	13441.35
3122024	Haryana	Cucumber	27.88	29.47	21127.79
5092022	West Bengal	Tomato	36.28	28.99	20508.31
21032021	West Bengal	Onion	24.97	28.29	19327.64
29082023	Punjab	Wheat	35.95	19.87	3577.22
14072020	Punjab	Tomato	28.57	25.71	35235.24
22072022	Tamil Nadu	Rice	33.27	30.8	2866.66
7042020	Tamil Nadu	Cucumber	28.78	36.65	13503.42
6012020	Haryana	Tomato	39.25	21.87	19674.12
2122022	Uttar Pradesh	Onion	27.61	23.96	21704.6
2082023	Karnataka	Onion	24.89	30.29	17586.06
15082021	Bihar	Wheat	25.82	15.58	2951.2
20042024	Tamil Nadu	Barley	18.84	22.01	3698.59
19072021	Uttar Pradesh	Cucumber	31.39	32.17	15182.66
10082020	West Bengal	Onion	33.47	26.58	27542.1
5052023	Karnataka	Wheat	26.5	23.87	2967.23
25112022	Punjab	Potato	27.87	19.37	22328.88
8062022	West Bengal	Potato	31.61	23.59	25043.03
7112021	Tamil Nadu	Potato	37.52	24.02	24070.05
30072024	Tamil Nadu	Barley	19.67	21.21	2871.86
14112024	Bihar	Potato	39.01	18.69	28620.3
11052022	Karnataka	Onion	32.89	23.74	18203.87
1012024	Uttar Pradesh	Potato	38.49	16.87	13200.71
24122024	Bihar	Rice	39.55	33.79	5019.42
7042020	Karnataka	Onion	28.74	25.06	20356.06
17102020	Karnataka	Tomato	36.73	26.89	27240.12
30072024	West Bengal	Tomato	38.25	31.16	18701.95
11092020	Maharashtra	Tomato	27.48	27.6	26999.89
29092021	Maharashtra	Barley	18.96	21.14	3089.59
14022022	Uttar Pradesh	Cucumber	24.16	31.58	8492.61
15022023	Punjab	Rice	38.82	32.16	5933.37
29102022	Tamil Nadu	Potato	32.7	21.25	25503.8
1082024	Tamil Nadu	Cucumber	31.43	27.19	8050.35
24022020	Bihar	Potato	30.88	20.33	26820.01
16042022	West Bengal	Wheat	23.9	24.67	2908.02
23122023	Karnataka	Cucumber	30.25	28.35	10547.45
2112021	Tamil Nadu	Potato	36.74	22.8	30174.65
4042021	Bihar	Onion	25.05	21.12	12668.11
6102021	Tamil Nadu	Wheat	27.37	21.68	2280.08
6042021	Karnataka	Cucumber	28.92	32.78	10459.44
18032023	Uttar Pradesh	Rice	52.33	26.52	3747.5
4112021	Tamil Nadu	Cucumber	37.64	33.7	19349.78
14042020	Uttar Pradesh	Onion	37.62	29.6	13671.85
23072020	West Bengal	Wheat	24.13	20.59	2283.99
29112021	Haryana	Onion	25.21	24.41	26643.5
11042021	West Bengal	Potato	28.35	18.61	17261.18
21072023	Haryana	Cucumber	35.51	22.36	9565.62
23102024	Uttar Pradesh	Cucumber	29.95	23.58	9564.97
9082022	Uttar Pradesh	Tomato	39.04	32.66	16468.7
23072021	Punjab	Tomato	29.36	25.09	22374.3
14092020	Maharashtra	Rice	39.34	36.03	3397.48
20102021	Bihar	Wheat	34.08	17.87	3206.59
4072023	Karnataka	Onion	22.36	29.33	23538.89
27042023	Uttar Pradesh	Potato	34.14	19.38	28542.84
8092020	Bihar	Barley	20.56	20.4	1755.67
14012020	Bihar	Onion	35.61	23.32	26474.18
21102022	Haryana	Tomato	35.6	24.83	32256.56
2082024	Karnataka	Wheat	20.05	25.78	2261.16
27102024	Haryana	Wheat	34.49	23.01	4580.91
10062021	West Bengal	Onion	22.69	29.33	18149.75
20092022	Punjab	Rice	42.76	34.55	4730.46
27012024	Tamil Nadu	Rice	38.12	39.43	3427.48
30112023	Punjab	Potato	34.41	20.44	19399.92
2102024	Karnataka	Tomato	36.38	31.73	21148.04
17092023	Bihar	Potato	29.6	24.35	13571.69
6102021	Tamil Nadu	Barley	18.22	19.79	2165.51
9082021	West Bengal	Barley	24.39	14.18	1440.55
21092020	Punjab	Tomato	31.16	26.84	21477.8
19112022	Tamil Nadu	Potato	36.94	25.01	23301.85
7052024	Uttar Pradesh	Rice	39.4	37.23	3120.54
30072023	Uttar Pradesh	Barley	26.25	16.07	1697.18
5072020	Punjab	Wheat	30.69	23.82	2650.6
4052024	Karnataka	Rice	43.76	34.96	4953.94
28092024	Bihar	Cucumber	23.0	30.25	14747.44
12042024	Uttar Pradesh	Onion	24.89	27.87	11069.67
27112023	Karnataka	Wheat	29.78	21.28	2694.16
27012022	Uttar Pradesh	Onion	27.21	22.32	17085.26
16082020	West Bengal	Rice	38.07	35.94	2658.82
30042021	Tamil Nadu	Cucumber	24.8	34.63	15708.83
12052024	Bihar	Cucumber	36.55	27.17	9894.52
1062023	Maharashtra	Potato	36.67	17.66	12583.51
9072022	Punjab	Barley	24.72	18.91	3423.21
24052024	Bihar	Rice	40.64	31.81	5008.39
5032022	Uttar Pradesh	Potato	37.45	20.14	13828.03
18052023	West Bengal	Onion	33.88	30.06	17947.74
3122021	Haryana	Barley	28.41	15.38	1687.45
25112022	Punjab	Cucumber	29.4	26.99	8587.11
4122020	Uttar Pradesh	Onion	32.66	20.44	12772.56
12052022	Uttar Pradesh	Onion	34.47	24.47	21606.85
20052020	West Bengal	Tomato	38.71	26.42	34057.77
26102023	West Bengal	Potato	28.19	25.23	18009.51
6022022	Bihar	Rice	43.88	36.46	3480.69
29042023	Tamil Nadu	Wheat	25.9	24.81	2580.7
13052021	Uttar Pradesh	Cucumber	33.0	30.68	17623.53
26092023	Bihar	Onion	27.27	21.88	16270.03
16112020	Maharashtra	Rice	41.81	27.64	4070.04
11062023	Haryana	Wheat	26.54	21.63	4131.19
29092024	Bihar	Tomato	38.65	27.26	18420.57
19022022	Haryana	Wheat	25.91	21.84	3332.0
9042024	Haryana	Onion	22.46	22.16	12100.15
22082020	Tamil Nadu	Wheat	25.59	22.57	4801.39
13082021	Punjab	Cucumber	38.2	30.93	19159.62
4082023	Bihar	Potato	24.64	18.71	20366.35
23042023	Karnataka	Tomato	27.68	30.68	21383.17
23012022	Punjab	Barley	22.91	22.37	1837.51
7082024	Tamil Nadu	Tomato	35.25	26.17	32648.81
18012022	Bihar	Wheat	24.21	18.55	1921.69
13122022	Punjab	Potato	27.17	22.52	13023.52
27022024	Tamil Nadu	Rice	46.77	35.91	5877.01
9112023	Karnataka	Wheat	19.12	23.7	4566.63
9092023	Bihar	Onion	29.71	22.94	22174.04
5042024	Punjab	Cucumber	28.64	30.56	9950.86
16112021	West Bengal	Tomato	36.67	33.58	23057.38
26012022	Haryana	Onion	23.07	28.41	24342.19
17072020	Bihar	Barley	17.89	20.16	2548.69
29092021	Karnataka	Rice	50.52	33.75	5822.11
13032023	Uttar Pradesh	Potato	33.18	19.55	20995.08
22042024	Maharashtra	Barley	26.07	15.91	3342.65
10042021	Bihar	Onion	26.11	19.46	18604.58
30112020	Maharashtra	Cucumber	32.05	30.68	15779.31
6072024	Punjab	Potato	35.18	25.93	12490.16
4012021	Karnataka	Potato	28.93	23.91	12579.38
13112021	Maharashtra	Onion	29.1	19.96	15732.91
21042023	Uttar Pradesh	Onion	26.65	26.6	23141.77
30122024	Punjab	Cucumber	32.9	28.14	21586.1
29092024	Haryana	Cucumber	38.11	24.55	17617.48
18032022	Maharashtra	Cucumber	27.78	29.0	21199.74
30072021	Karnataka	Tomato	37.5	25.71	37747.46
20012024	Uttar Pradesh	Onion	26.56	24.51	23160.29
2102020	West Bengal	Potato	31.15	23.09	26699.8
24022022	Tamil Nadu	Rice	46.37	38.35	5450.37
8042024	Haryana	Potato	35.52	19.94	32114.61
27052022	Tamil Nadu	Cucumber	29.03	25.77	12961.15
20062021	Haryana	Barley	19.19	23.55	1410.34
1062020	Haryana	Barley	20.93	16.97	3396.21
21112021	Karnataka	Cucumber	37.49	32.75	18108.94
30112023	Punjab	Wheat	22.31	21.07	4091.08
13032021	Maharashtra	Onion	33.96	18.39	16007.31
22082023	Bihar	Rice	41.85	30.14	5093.27
10012020	Maharashtra	Cucumber	29.86	27.28	20419.06
28022024	Uttar Pradesh	Cucumber	38.85	30.0	17830.25
17112024	West Bengal	Tomato	29.97	27.54	36217.94
21062023	Tamil Nadu	Barley	15.62	16.66	2205.41
14052022	Punjab	Onion	32.06	27.11	17693.36
25042024	Tamil Nadu	Rice	36.96	38.31	4907.64
26072024	Tamil Nadu	Barley	20.0	21.46	3286.94
21122024	Tamil Nadu	Barley	22.09	22.57	2307.42
8062022	Maharashtra	Wheat	31.77	25.88	2276.62
25092020	Maharashtra	Barley	29.77	20.23	2103.12
9022020	West Bengal	Onion	24.11	29.74	20892.26
16072022	Bihar	Onion	29.52	28.02	11550.37
14032020	Uttar Pradesh	Wheat	32.59	24.55	3852.33
6122023	Punjab	Tomato	37.52	22.54	19469.73
3012022	West Bengal	Cucumber	27.34	25.88	15929.05
